orig_address_ru,lat,lon,street_norm,housenumber_norm
"б-р Комсомольский, д.58, кв.123",,,б-р комсомольскии,58
"б-р Комсомольский, д.58, кв.124",,,б-р комсомольскии,58
"б-р Комсомольский, д.58, кв.127",,,б-р комсомольскии,58
"б-р Комсомольский, д.58, кв.128",,,б-р комсомольскии,58
"б-р Комсомольский, д.58, кв.129",,,б-р комсомольскии,58
"б-р Комсомольский, д.58, кв.24",,,б-р комсомольскии,58
"б-р Комсомольский, д.58, кв.33",,,б-р комсомольскии,58
"б-р Комсомольский, д.58, кв.37",,,б-р комсомольскии,58
"б-р Комсомольский, д.58, кв.38",,,б-р комсомольскии,58
"б-р Комсомольский, д.58, кв.47",,,б-р комсомольскии,58
"б-р Комсомольский, д.58, кв.51",,,б-р комсомольскии,58
"б-р Комсомольский, д.58, кв.71",,,б-р комсомольскии,58
"б-р Комсомольский, д.58, кв.94",,,б-р комсомольскии,58
"б-р Комсомольский, д.66, кв.72",,,б-р комсомольскии,66
"б-р Комсомольский, д.72, кв.71",,,б-р комсомольскии,72
"б-р Комсомольский, д.74, кв.19",,,б-р комсомольскии,74
"пер 2-й Приморский, 18/3",,,пер 2-и приморскии,18/3
"пер Азовстальский, 19",,,пер азовстальскии,19
"пер Азовстальский, 3",,,пер азовстальскии,3
"пер Аносова, д. 9, кв. 18",,,пер аносова,9
"пер Аносова, д. 9, кв. 5",,,пер аносова,9
"пер Аносова, д. 9, кв. 50",,,пер аносова,9
"пер Волгоградский, 14",,,пер волгоградскии,14
"пер Донской, д. 2/88",,,пер донскои,2/88
"пер Загородный, 24",,,пер загородныи,24
"пер Загородный, д. 23",,,пер загородныи,23
"пер Звенигородский, 35",,,пер звенигородскии,35
"пер Звенигородский, 39",,,пер звенигородскии,39
"пер Касаткина, 100",,,пер касаткина,100
"пер Касаткина, 96",,,пер касаткина,96
"пер Крылова, д. 2",,,пер крылова,2
"пер Ландшафтный, д. 33",,,пер ландшафтныи,33
"пер Ленинградский, 1",,,пер ленинградскии,1
"пер Ленинградский, 11",,,пер ленинградскии,11
"пер Ленинградский, 3",,,пер ленинградскии,3
"пер Ленинградский, 44",,,пер ленинградскии,44
"пер Ленинградский, 5",,,пер ленинградскии,5
"пер Ленинградский, 66",,,пер ленинградскии,66
"пер Ленинградский, д. 32",,,пер ленинградскии,32
"пер Ленинградский, д. 34",,,пер ленинградскии,34
"пер Ленинградский, д. 36",,,пер ленинградскии,36
"пер Ленинградский, д. 52",,,пер ленинградскии,52
"пер Литературный,7",,,пер литературныи,7
"пер Ломоносова, д. 67",,,пер ломоносова,67
"пер Ломоносова, д. 74",,,пер ломоносова,74
"пер Ломоносова, д. 76",,,пер ломоносова,76
"пер Ломоносова, д. 78",,,пер ломоносова,78
"пер Луначарского, 21/13",,,пер луначарского,21/13
"пер Олимпийский, д. 8",,,пер олимпиискии,8
"пер Плановый, д. 1",,,пер плановыи,1
"пер Плановый, д. 15",,,пер плановыи,15
"пер Полетаева, 115",,,пер полетаева,115
"пер Полетаева, 117/153",,,пер полетаева,117/153
"пер Полетаева, 123",,,пер полетаева,123
"пер Полетаева, 131",,,пер полетаева,131
"пер Полетаева, д. 120, кв. 103",,,пер полетаева,120
"пер Полетаева, д. 120, кв. 153",,,пер полетаева,120
"пер Полетаева, д. 120, кв. 29",,,пер полетаева,120
"пер Полетаева, д. 120, кв. 79",,,пер полетаева,120
"пер Ровенский, 22",,,пер ровенскии,22
"пер Ровенский, д. 10",,,пер ровенскии,10
"пер Саксаганский, 27",,,пер саксаганскии,27
"пер Социальный, 3",,,пер социальныи,3
"пер Строительный, д. 1",,,пер строительныи,1
"пер Строительный, д. 17",,,пер строительныи,17
"пер Строительный, д. 1а",,,пер строительныи,1а
"пер Строительный, д. 7а",,,пер строительныи,7а
"пер Токарева, д. 10, кв. 19",,,пер токарева,10
"пер Февральский, 41",,,пер февральскии,41
"пер Ярослава Галана, д. 22",,,пер ярослава галана,22
"пер Ярослава Галана, д. 26",,,пер ярослава галана,26
"пер. Полетаева, д. 120, кв. 1",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 10",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 101",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 102",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 105",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 106",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 108",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 11",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 110",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 113",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 114",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 115",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 117",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 118",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 123",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 125",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 133",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 134",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 136",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 14",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 140",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 142",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 145",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 146",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 147",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 148",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 149",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 15",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 154",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 155",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 17",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 19",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 21",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 25",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 27",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 3",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 33",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 36",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 37",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 38",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 39",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 4",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 40",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 42",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 44",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 46",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 47",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 5",,,пер. полетаева,120
"пер. Полетаева, д. 120, кв. 50",,,пер. полетаева,120
